Date,Var1,Var2,Var3,Name,Address,Zip-code,City,Country
2013-03-02,0.26928574927674975,completed,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2008-11-01,0.3987756576567919,completed,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2006-10-30,0.7470381349847349,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2009-11-06,0.3055440597309752,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2010-09-29,0.9271771125707109,in progress,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2008-11-15,0.816481111464126,completed,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2007-05-02,0.576491939670324,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2010-03-28,0.7164737975931286,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2009-06-18,0.8102751527492378,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2013-07-01,0.4354243995529714,in progress,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2006-09-18,0.003439559065742781,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2016-05-08,0.3359167960140991,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2017-06-04,0.4288683665484133,in progress,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2017-05-12,0.5785627836445606,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2013-12-19,0.5082171476877592,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2017-11-10,0.898698751074237,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2008-05-22,0.8522979477792025,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2007-08-20,0.062410546955323,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2013-06-22,0.02635059971224829,completed,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2016-07-24,0.16571769432837324,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2014-05-09,0.41586993928825167,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2012-09-20,0.44472784863107806,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2006-12-13,0.8662776092304727,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2010-05-21,0.9307014202583973,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2018-06-13,0.30779092902112004,in progress,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2018-03-12,0.0727917865829597,in progress,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2005-08-21,0.6814423136336752,completed,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2005-11-22,0.8831196751478472,in progress,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2017-11-08,0.7252049769773694,completed,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2015-06-05,0.9511265960428377,in progress,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2013-09-30,0.8738911434070608,in progress,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2012-10-07,0.12220326071242216,in progress,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2007-02-28,0.7359740228143099,in progress,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2010-05-16,0.19088163511438205,in progress,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2013-03-25,0.30372729592751213,completed,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2010-01-19,0.29533741089219157,in progress,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2010-10-16,0.6699170004851493,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2010-10-14,0.304104812759591,completed,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2010-07-05,0.6257819313712536,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2012-04-20,0.8021657459747469,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2018-08-19,0.21327990898925053,in progress,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2014-01-04,0.8018673263352665,in progress,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2005-04-27,0.04614968514668494,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2006-05-13,0.13241290192773225,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2013-06-29,0.9971116886293951,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2018-01-19,0.08596251030758895,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2013-11-06,0.7846492799971934,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2005-03-18,0.04011857574764288,completed,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2007-07-29,0.16554915848918517,completed,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2006-03-23,0.9776685025851187,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2012-08-27,0.17996031830631143,completed,True,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2007-10-30,0.24749489160712257,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2009-10-20,0.11288859293629938,completed,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2013-09-06,0.10285001744893951,in progress,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2007-03-13,0.4326335524747438,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2014-05-15,0.6077448576998583,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2013-09-30,0.18458151974429893,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2016-12-30,0.22277706195244373,completed,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2010-02-06,0.729347341506176,in progress,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2009-06-16,0.38586058482682295,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2011-06-30,0.1688125539749057,completed,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2015-01-11,0.9513212556108432,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2005-04-20,0.4425618857527147,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2010-05-18,0.4854750137177708,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2006-08-23,0.25812573563204877,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2018-07-26,0.3895656941573248,completed,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2013-12-09,0.14165418182228173,completed,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2017-04-18,0.3265741793608651,in progress,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2014-03-17,0.2362605018490621,completed,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2008-09-10,0.967885741473449,completed,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2008-06-05,0.2802615353689517,in progress,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2009-11-19,0.6330793850247958,in progress,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2009-03-08,0.15882842783782503,in progress,True,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2006-04-07,0.6416982556392332,completed,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2014-12-03,0.0013550000913921112,completed,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2012-12-29,0.26795928355822374,in progress,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2014-04-13,0.8544318634543603,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2005-04-12,0.07068066475784762,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2017-05-25,0.5016124198183732,completed,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2011-11-04,0.7700552208124465,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2012-03-11,0.8092206302421543,completed,True,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2010-07-08,0.8619389108602658,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2005-06-18,0.925324490329893,completed,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2011-10-31,0.9366419617432242,in progress,True,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2008-06-09,0.7202951233040121,in progress,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2007-05-11,0.6667326349269429,completed,False,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2009-04-27,0.6426469514625542,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2009-03-21,0.8789654375913619,completed,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2013-08-22,0.06841968170729917,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2005-09-12,0.05067196451837941,completed,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2013-08-08,0.2587715418111355,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2005-03-07,0.8876072106409961,in progress,True,Beiersdorf Manufacturing Waldheim GmbH,Am Eichberg,04736,Waldheim,Germany
2006-01-01,0.19435106681688608,in progress,False,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2017-02-04,0.568373501211559,completed,False,Beiersdorf Shared Services GmbH,Quickbornstrasse 24,20253,Hamburg,Germany
2018-08-16,0.1398910240264929,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2008-09-16,0.35525264260475764,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2006-06-14,0.27466804075364437,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2005-12-15,0.22677515789019143,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
2005-03-04,0.11977264208855942,in progress,False,Beiersdorf Customer Supply GmbH,Unnastrasse 48,20253,Hamburg,Germany
2006-07-09,0.12152260508128787,completed,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2017-11-08,0.9659402967103193,completed,True,La Prairie Group Deutschland GmbH,Lange Straße 65,76530,Baden-BadenHamburg,Germany
2011-03-09,0.09945310037247079,completed,False,Beiersdorf Manufacturing Berlin GmbH,Franklinstrasse 1,10587,Berlin,Germany
2014-10-11,0.4051845635826403,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
2014-02-21,0.47896375502329513,in progress,False,Beiersdorf Manufacturing Hamburg GmbH,Troplowitzstrasse 10,22529,Hamburg,Germany
